Tail,Day,Month,Flight ID,Mach Indicated,Mach True,Pressure Altitude Indicated (ft),Pressure Altitude True (ft),Gross Weight Indicated (lb),Gross Weight Indicated (kg),Gross Weight True (lb),Gross Weight Effective (lb),W/delta Effective,Payload Weight (lb),Fuel Weight (lb),AoA True (deg),AoA Indicated (deg),True Track (deg),Latitude (deg),OAT (K),T Standard Day (K),ISA Deviation (deg C),theta,theta total,delta,delta total,KTAS,q (psf),g Effective (ft/sec^2),CL,CD Polar,Delta CD Reynolds,CD,L/D,Mach(L/D),FF Factor Eng 1,FF Factor Eng 2,Climb Rate (ft/min),Accel (knots/min),Excess Thrust Climb (lb),Excess Thrust Accel (lb),Excess Thrust Total (lb),Fnet Total (lb),Fnet Eng 1 (lb),Fnet Eng 2 (lb),Fnet Cor Eng 1 (lb),Fnet Cor Eng 2 (lb),Fnet Cor Total (lb),FHV ratio,FHV (BTU/lb),Wfdot Base Eng 1 (lb/hr),Wfdot Base Eng 2 (lb/hr),Fuel Flow Engine #1 (kg/hr),Fuel Flow Engine #2 (kg/hr),Wfdot Total (lb/hr),Wfdot Eng 1 (lb/hr),Wfdot Eng 2 (lb/hr),Wfdot Cor Total (lb/hr),Corrected Fuel Flow Engine #1 (lb/hr),Corrected Fuel Flow Engine #2 (lb/hr),Corrected Fuel Flow Engine #1 (kg/hr),Corrected Fuel Flow Engine #2 (kg/hr),Corrected N1 Engine #1 (%),Corrected N1 Engine #2 (%),N1 Eng 1 (%),N1 Eng 2 (%),SFC Baseline (1/hr),Specific Range (nm/lb),Specific Range (nm/kg)
1,19,0,1,0.772645856,0.773364292,36989.47652,36989.9747,137317.2126,62286.03993,137216.2929,136535.8576,638324.2123,16828.8633,24887.42962,3.109965415,3.127707224,179.720172,39.24443617,213.9177367,214.8654621,-0.947725424,0.742383261,0.831186008,0.21389735,0.317651265,440.7719978,189.5098544,32.01450222,0.537662969,0.031454475,0.000446625,0.03278564,16.39934317,12.68266642,0.999853442,1.012133743,21.52917637,-0.349825755,65.56401729,-41.7604389,23.8035784,8349.494201,4183.873141,4165.62106,19560.19153,19474.86051,39035.05204,0.999802719,18583.66621,2483.811111,2472.975525,1126.637769,1121.722829,4985.445333,2482.957152,2502.488182,17214.89024,8573.724505,8641.16573,3888.976018,3919.566843,95.68887836,95.54317232,87.23897932,87.10613999,0.593663103,0.08841176,0.194914567
1,19,0,1,0.772391002,0.772826056,36993.7833,36991.76695,136895.5696,62094.78584,136784.5667,136107.2801,636375.3684,16828.8633,24455.7034,3.104983328,3.162653036,179.6743223,39.3301468,213.729958,214.8619113,-1.131953341,0.741731591,0.83033293,0.213878926,0.31745867,440.2718708,189.2298599,32.01473926,0.536768336,0.031393551,0.000448789,0.03272688,16.4014514,12.675469,0.999588577,1.012599968,-9.790344746,0.158827661,-29.72963637,18.90053281,-10.82910356,8287.660876,4152.888894,4134.771982,19417.0084,19332.30201,38749.3104,0.999802719,18583.66621,2463.476892,2452.730013,1117.414322,1112.539619,4945.121919,2461.977562,2483.144357,17094.78645,8510.807489,8583.978958,3860.437339,3893.62736,95.53013948,95.42685851,87.04955248,86.95544017,0.593195955,0.08903155,0.19628097
1,19,0,1,0.772732287,0.772823012,36981.96864,36984.48244,134624.7079,61064.7403,134542.0213,133888.3584,625781.5698,16828.8633,22213.15799,3.03329342,2.998314702,179.632624,40.3806355,214.004251,214.8763434,-0.872092396,0.742683502,0.831397849,0.213953822,0.317568903,440.552559,189.294633,32.01773323,0.527836864,0.030964343,0.000447882,0.032296764,16.34333571,12.63050592,1.000032198,1.013393476,1.465531939,0.216889133,4.380255084,25.38909151,29.76934659,8221.99894,4119.986157,4102.012783,19256.42703,19172.42117,38428.84821,0.999802719,18583.66621,2445.522044,2434.853493,1109.27014,1104.430967,4912.096173,2445.118314,2466.977859,16963.85078,8444.179581,8519.671195,3830.215429,3864.457849,95.33779963,95.21415701,86.92997858,86.81723998,0.593575306,0.089687283,0.197726613
1,19,0,2,0.775015714,0.774989563,38005.38284,38007.78735,149768.4568,67933.82928,149591.1054,148549.6508,729309.2852,14536.50758,39554.5978,3.696187514,3.717191002,148.9453675,33.8267467,212.7134114,212.8489717,-0.13556028,0.738203753,0.82687809,0.203685396,0.302962041,440.4532036,181.2215173,31.95005255,0.61172619,0.035359086,0.000569019,0.036812645,16.61728456,12.87822211,1.001242058,1.011122655,-8.253514619,-0.949463856,-27.47004267,-123.3152032,-150.7852459,8788.680782,4403.946464,4384.734317,21621.31672,21526.99406,43148.31078,0.998726571,18603.69048,2609.828663,2598.443327,1183.798369,1178.634067,5233.741843,2609.742663,2623.99918,18997.8011,9473.025903,9524.7752,4296.892271,4320.365357,98.37225034,98.28938984,89.45267838,89.37733098,0.592611351,0.084156463,0.185533243
1,19,0,2,0.774625834,0.773927968,38003.44819,38006.41391,145739.206,66106.19184,145550.4813,144551.1009,709631.43,14536.50758,35513.97375,3.582163532,3.577921137,149.2146548,34.60918575,212.7037378,212.8516928,-0.147954993,0.738170181,0.826597728,0.203698843,0.302670814,439.8398608,180.7373066,31.95313473,0.596854949,0.034507762,0.000572667,0.03596497,16.5954526,12.84368491,1.000123186,1.011097982,6.332440898,-0.134696389,20.53625308,-17.02330608,3.512946995,8713.796684,4366.422567,4347.374117,21435.67687,21342.16406,42777.84093,0.998726571,18603.69048,2585.759904,2574.479567,1172.880963,1167.764288,5182.521539,2582.785246,2599.736293,18833.17177,9385.786015,9447.385756,4257.320923,4285.262096,98.17070485,98.09344494,89.25427216,89.18402945,0.592191861,0.084869857,0.187106006
1,19,0,2,0.774906933,0.774912847,37993.25477,37992.48644,142849.6869,64795.52803,142686.2684,141710.1115,695218.8848,14536.50758,32649.76086,3.468563674,3.453055996,149.2015198,34.88688142,212.7918347,212.8792859,-0.087451186,0.738475914,0.827165383,0.203835245,0.303162398,440.4907806,181.3189362,31.95393683,0.583247491,0.033817347,0.000567367,0.035269254,16.53699559,12.81473033,0.998617322,1.010833574,12.65846801,-0.196442098,40.19684343,-24.33895649,15.85788694,8585.135827,4301.951511,4283.184316,21105.04254,21012.97213,42118.01467,0.998726571,18603.69048,2549.728998,2538.605846,1156.537619,1151.492242,5105.801398,2542.961134,2562.840264,18517.92876,9222.915161,9295.013599,4183.443946,4216.147248,97.80003641,97.68173917,88.9477961,88.84020637,0.592691245,0.086272604,0.190198534
1,19,0,2,0.775319652,0.773880427,38000.54615,38004.16643,142862.1137,64801.16475,142675.8341,141711.2159,695614.6979,14536.50758,32639.32651,3.488451984,3.492565961,149.5983209,35.50710964,213.2656482,212.8561455,0.409502688,0.740120244,0.828770501,0.203720848,0.302689587,440.3933969,180.7346245,31.95652276,0.585137679,0.033880508,0.000572555,0.035337603,16.55849939,12.81429858,1.001539163,1.012965187,-6.197448931,-0.147455639,-19.73041984,-18.26973133,-38.00015116,8520.215934,4269.420607,4250.795327,20957.21011,20865.78461,41822.99472,0.998726571,18603.69048,2531.575762,2520.531803,1148.30345,1143.293994,5082.203162,2532.243526,2549.959636,18443.24771,9189.478089,9253.769617,4168.277145,4197.439292,97.6515419,97.39240816,88.8988714,88.66296425,0.592955343,0.086654032,0.19103944
1,19,0,2,0.774926378,0.775696251,38010.80439,38011.23954,142015.9963,64417.37233,141818.4932,140859.9322,691671.1202,14536.50758,31781.98559,3.431787901,3.416845419,149.8316138,35.50784992,213.2810449,212.8421322,0.438912647,0.740173676,0.829246869,0.203651603,0.303119271,441.4426651,181.5220465,31.95658195,0.579099643,0.033626309,0.000566742,0.035077591,16.50910511,12.80605094,0.999074818,1.013012426,3.694101137,0.582668855,11.66384772,71.75890964,83.42275735,8615.680038,4317.257002,4298.423036,21199.22918,21106.74788,42305.97707,0.998726571,18603.69048,2563.03467,2551.853472,1162.572971,1157.501264,5139.16996,2557.402573,2581.767386,18618.19234,9264.96173,9353.230609,4202.515949,4242.554039,97.88882131,97.70926024,89.14049045,88.97697677,0.593672017,0.085897658,0.189371921
1,19,0,2,0.775616732,0.774943523,37989.18077,37989.23538,141770.0685,64305.82137,141562.1599,140605.8074,689693.4764,14536.50758,31525.65227,3.430945975,3.400694427,149.7191173,35.53065627,213.1966569,212.8857269,0.310930003,0.739880815,0.828746045,0.203867098,0.303218782,440.9270377,181.361629,31.95669012,0.578566192,0.033571871,0.000566847,0.035023258,16.5194852,12.80166806,1.003620583,1.012073869,9.595052558,-0.295165413,30.25819116,-36.2856808,-6.02748964,8505.485172,4262.039125,4243.446047,20905.9685,20814.76654,41720.73504,0.998726571,18603.69048,2528.525024,2517.494373,1146.919658,1141.916239,5079.093915,2534.448202,2544.645712,18400.06723,9181.562324,9218.50491,4164.686615,4181.44349,97.45785853,97.29471258,88.7212391,88.57271838,0.593266497,0.086812145,0.191388019
1,19,0,2,0.774815862,0.774687833,38005.34763,38007.89818,140320.9993,63648.53463,140143.495,139201.1354,683416.0889,14536.50758,30106.9874,3.392967145,3.400894415,149.9005616,35.77959127,213.3700519,212.8487521,0.521299774,0.740482568,0.829361393,0.203684311,0.302871909,440.9607647,181.0794682,31.95770229,0.573678757,0.033308536,0.000570119,0.034763194,16.50247528,12.78426681,0.999368892,1.013864649,-11.14855062,-0.342107669,-34.83764778,-41.63630094,-76.47394872,8358.693081,4188.482635,4170.210446,20563.59966,20473.89128,41037.49094,0.998726571,18603.69048,2485.486568,2474.643672,1127.397743,1122.479488,4986.513627,2480.754865,2505.758762,18078.65463,8994.001376,9084.653253,4079.6104,4120.7294,96.96117313,96.83001471,88.30184315,88.18239811,0.593409782,0.088430675,0.194956266
1,19,0,2,0.774370306,0.77421463,37998.18381,37998.40488,140227.8567,63606.28587,140041.9668,139097.9139,682597.7895,14536.50758,30005.45924,3.395199866,3.382745544,149.4231981,35.79320008,213.5773725,212.8675603,0.709812224,0.741202056,0.830058588,0.20377727,0.302871355,440.9054589,180.9408591,31.9571564,0.573692497,0.033292661,0.000570626,0.034747827,16.51016907,12.78241443,0.999516381,1.010500179,7.183987094,-0.158428876,22.45492825,-19.26732882,3.187599437,8428.171822,4223.297946,4204.873876,20725.06885,20634.65606,41359.72491,0.998726571,18603.69048,2506.59766,2495.662668,1136.973573,1132.013544,5020.851146,2502.194992,2518.656154,18195.53257,9067.938714,9127.59386,4113.147812,4140.206931,97.27669076,97.14903919,88.62641081,88.51011059,0.593516653,0.087814884,0.193598679
1,19,0,2,0.773940053,0.772622565,37998.46221,38011.86004,139701.3783,63367.47929,139513.9972,138581.8589,680505.285,14536.50758,29477.48958,3.407143962,3.441348227,149.5565006,36.24807653,213.3341751,212.8409029,0.493272235,0.74035806,0.828748762,0.203645529,0.30220989,439.7482166,180.0809683,31.95908331,0.574293323,0.033268018,0.000578053,0.034730611,16.53565259,12.77581831,0.999513895,1.011232661,-5.625852001,1.066397021,-17.54773915,129.2087298,111.6609907,8492.452629,4255.508609,4236.94402,20896.64637,20805.48508,41702.13145,0.998726571,18603.69048,2521.68007,2510.679281,1143.814839,1138.824965,5052.892456,2517.24465,2535.647806,18366.22651,9149.667406,9216.559102,4150.219323,4180.560886,97.49082916,97.54109179,88.75139956,88.79715646,0.592568433,0.087029008,0.191866119
1,19,0,2,0.774569195,0.773844002,38016.32804,38028.88929,139094.2915,63092.10934,138912.7593,137985.0951,678129.6918,14536.50758,28876.25172,3.371131505,3.350398747,149.4979578,36.33512141,212.9242572,212.8071645,0.117092616,0.738935475,0.827435492,0.203478917,0.30231947,440.0200582,180.5029985,31.95918915,0.57048333,0.033112889,0.000575802,0.034573231,16.50072358,12.76898598,0.998545407,1.01096005,17.76782578,0.530190571,55.05010053,63.96328028,119.0133808,8481.379701,4249.960042,4231.419659,20886.48844,20795.37146,41681.8599,0.998726571,18603.69048,2517.95944,2506.974882,1142.12719,1137.144678,5042.319065,2511.095056,2531.224009,18335.68471,9131.244302,9204.440411,4141.862744,4175.06394,97.3898494,97.35704213,88.5891974,88.55935477,0.592466615,0.087265414,0.192387305
1,19,0,2,0.77483144,0.775284645,37998.16526,38002.43098,138555.5316,62847.73198,138408.3241,137483.9663,674808.2026,14536.50758,28371.81653,3.325489546,3.29989287,149.661699,36.33562157,213.5036022,212.8595837,0.644018409,0.740946043,0.830017579,0.203737841,0.303126689,441.4385625,181.4062422,31.95917468,0.565581281,0.032912034,0.000567213,0.034363787,16.45864245,12.76013278,0.998899654,1.01114848,-0.500293867,-0.699651201,-1.543278093,-84.10081177,-85.64408986,8267.655199,4142.864189,4124.79101,20334.28925,20245.58123,40579.87047,0.998726571,18603.69048,2460.132473,2449.400184,1115.897319,1111.029235,4927.84948,2454.296119,2473.553361,17843.89308,8887.081009,8956.812069,4031.112137,4062.741614,96.69126395,96.67127238,88.09086664,88.07265326,0.59382407,0.089580366,0.197490902
1,19,0,2,0.774704132,0.774172433,38010.17822,38002.8435,138512.8836,62828.38714,138364.8682,137445.0125,674630.3827,14536.50758,28328.36064,3.342221941,3.320729723,150.3075866,36.37248799,214.1104034,212.8587665,1.25163696,0.743051895,0.832120478,0.203733802,0.302794382,441.4312458,180.8825436,31.96015407,0.567058063,0.032949014,0.000571338,0.034404891,16.48190248,12.75983455,0.998813514,1.010928897,10.07898774,-0.587003353,31.17125522,-70.54010772,-39.36885249,8299.778441,4158.960921,4140.81752,20413.70107,20324.64662,40738.34768,0.998726571,18603.69048,2471.423536,2460.64199,1121.018859,1116.128432,4949.714173,2465.347778,2484.366394,17920.04938,8925.59699,8994.452388,4048.582692,4079.814976,96.85431039,96.72011188,88.3511198,88.22870306,0.594240625,0.089183179,0.196615254
1,19,0,2,0.774052269,0.772778776,38006.06327,38017.67915,138244.2861,62706.55339,138083.3311,137170.3324,673762.4095,14536.50758,28046.82352,3.358914606,3.357902117,150.3100479,36.64936009,213.697129,212.8293741,0.867754959,0.741617661,0.830194552,0.20358858,0.30217099,440.2111233,180.1034147,31.96131568,0.568373009,0.032967779,0.000578224,0.034430543,16.50781429,12.75688852,1.002464348,1.013097629,1.266078331,-0.344864918,3.911578995,-41.35954572,-37.44796672,8271.970227,4145.02642,4126.943807,20359.81789,20270.99851,40630.8164,0.998726571,18603.69048,2458.54885,2447.82347,1115.179,1110.314049,4938.195263,2461.469067,2476.726196,17935.99821,8940.291427,8995.706783,4055.247977,4080.38396,96.84980805,96.61936335,88.24471478,88.03474507,0.593132251,0.089144131,0.196529167
1,19,0,2,0.775023121,0.774651652,37982.40391,37982.39763,137781.0406,62496.42874,137625.6151,136723.2358,670428.4854,14536.50758,27589.10755,3.306238081,3.262192156,150.2405911,37.21892438,213.4723748,212.8992738,0.573101013,0.740837671,0.829750813,0.203934109,0.303232726,441.0458857,181.2846092,31.96309076,0.562829167,0.032749598,0.000567036,0.034201174,16.4564283,12.74799938,0.999186606,1.01332518,10.26838464,0.677114839,31.51761988,80.94149305,112.4591129,8420.655357,4219.531498,4201.123859,20690.66092,20600.39824,41291.05915,0.998726571,18603.69048,2504.453093,2493.527456,1136.000814,1131.045029,5022.765853,2499.229337,2523.536516,18184.1506,9048.0751,9136.075501,4104.137829,4144.054139,97.19930475,97.04112832,88.53948707,88.39540312,0.593538191,0.087809366,0.193586515
1,19,0,2,0.774750707,0.773787847,37998.82744,37999.41869,137186.0055,62226.52537,137008.9351,136111.7778,667976.4159,14536.50758,26972.42752,3.303550006,3.276020697,150.3892992,37.22227001,213.4009025,212.8655517,0.535350812,0.740589632,0.82927489,0.203767341,0.302731549,440.4803235,180.7326214,31.96336754,0.562023351,0.03267879,0.000572291,0.034135621,16.46442443,12.73997153,1.001042221,1.01264377,-5.493970661,-0.788102458,-16.80628125,-93.78749574,-110.593777,8156.429368,4087.129703,4069.299665,20057.82523,19970.32328,40028.14851,0.998726571,18603.69048,2424.108757,2413.533621,1099.557236,1094.760435,4864.482529,2423.545068,2440.937462,17645.32684,8791.119008,8854.207832,3987.584506,4016.201115,96.36095182,96.29070293,87.75064933,87.68667751,0.593107861,0.090550294,0.199629227
1,19,0,2,0.77544733,0.776165251,37984.48034,37987.12917,136526.0807,61927.1885,136331.5938,135443.9761,664306.634,14536.50758,26295.08624,3.241158399,3.23865895,150.4151009,37.62550724,213.1969691,212.8898997,0.30706945,0.739881899,0.829027679,0.203887737,0.303608764,441.6224992,181.952345,31.96457212,0.555516853,0.032431312,0.000561905,0.033877757,16.39768686,12.72731473,1.000013549,1.01366938,-18.29514402,0.116925317,-55.48754823,13.84633394,-41.64121428,8218.302839,4118.134067,4100.168772,20198.04689,20109.93323,40307.98013,0.998726571,18603.69048,2445.077866,2434.411252,1109.068664,1104.230369,4906.543037,2441.997318,2464.545718,17749.11871,8833.775627,8915.343082,4006.933223,4043.931598,96.46492589,96.40381739,87.83223828,87.7765984,0.593734402,0.090006853,0.198431145
1,20,0,0,0.771647739,0.771285579,36998.89393,36990.16764,152983.4462,69392.12393,152859.5358,151707.3356,709259.5689,19330.43486,38029.10096,3.625015906,3.648597707,52.21637623,34.81798745,216.4856364,214.8650799,1.620556549,0.751294938,0.840681222,0.213895367,0.317011101,442.2178179,188.4907147,31.93153214,0.60063664,0.034614743,0.000454133,0.035953416,16.70596877,12.88507279,1.00075378,1.012109144,2.136780812,-0.270233515,7.293211317,-35.84365943,-28.55044812,9052.475483,4536.132144,4516.343339,21207.24826,21114.73198,42321.98024,1.00151504,18551.89314,2705.406,2693.603709,1227.151519,1221.79809,5441.898447,2711.547169,2730.351278,18722.34694,9328.826574,9393.520368,4231.484555,4260.829166,97.91201513,97.76704229,89.77422449,89.64130083,0.596412519,0.081261681,0.179151341
1,20,0,0,0.77173789,0.772083963,36989.49395,36995.34968,151718.2039,68818.21967,151579.0267,150430.6154,703465.8562,19330.43486,36748.59181,3.571916062,3.533706282,52.06581498,34.48156353,216.5797825,214.8548132,1.724969273,0.751621664,0.84123205,0.213842099,0.317176522,442.7718183,188.8341049,31.93028765,0.594498824,0.034314272,0.000451912,0.035650724,16.67564517,12.8749982,1.000523433,1.012132757,-9.644975085,0.154638814,-32.61785726,20.33861113,-12.27924613,9008.697987,4514.195547,4494.50244,21109.94778,21017.85597,42127.80374,1.00151504,18551.89314,2694.301499,2682.547651,1222.114602,1216.783147,5419.003722,2699.795895,2719.207827,18627.75473,9280.513232,9347.241494,4209.569992,4239.837422,97.73480213,97.60542887,89.64109301,89.52243353,0.596850861,0.081707236,0.180133622
1,20,0,0,0.771145756,0.771080498,37003.67682,37001.01512,148553.29,67382.63889,148476.1226,147345.709,689227.413,19330.43486,33645.68779,3.491982896,3.489502201,52.10501498,34.16554634,217.148303,214.8435888,2.304714119,0.753594666,0.843206889,0.213783878,0.316783174,442.7763561,188.2922957,31.92909345,0.583982918,0.033719473,0.000456238,0.035060251,16.65655281,12.84354304,0.999261694,1.0107557,0.275958668,-0.360891963,0.916550466,-46.49232388,-45.57577342,8800.534862,4409.886461,4390.648401,20627.77843,20537.79007,41165.5685,1.00151504,18551.89314,2633.783605,2622.293765,1194.664147,1189.452444,5290.340387,2635.826406,2654.513981,18186.72238,9061.23984,9125.482535,4110.109254,4139.249251,97.16167288,96.9665407,89.21996666,89.040784,0.597245219,0.083695249,0.184516439
1,20,0,0,0.77149133,0.770831996,36991.76803,36989.28977,148513.0487,67364.38573,148388.2186,147260.9007,688442.6232,19330.43486,33557.78376,3.490788238,3.51894695,51.54015354,34.12009517,216.9264973,214.8668191,2.059678149,0.752824908,0.842287905,0.213904392,0.316885778,442.4075379,188.2770263,31.92961957,0.583694127,0.03369537,0.000455655,0.035035565,16.66004591,12.84209645,0.998929938,1.014606283,-1.952952786,-0.232271007,-6.480748354,-29.90535809,-36.38610644,8802.779254,4411.01111,4391.768144,20621.41441,20531.45382,41152.86823,1.00151504,18551.89314,2632.685143,2621.200095,1194.165893,1188.956363,5297.367676,2633.852362,2663.515314,18214.91242,9056.458419,9158.453997,4107.940438,4154.204854,97.12166901,97.06708675,89.13462039,89.08452683,0.596843916,0.083514599,0.184118175
1,20,0,0,0.771822832,0.771451536,37006.30267,37003.14415,147415.5625,66866.57435,147258.7582,146141.4132,683664.128,19330.43486,32428.32337,3.44790373,3.406648405,51.13319825,34.11599492,216.7134778,214.8393708,1.874107009,0.752085642,0.841604512,0.213762003,0.316864189,442.5456658,188.4542637,31.92992376,0.578712065,0.033455812,0.000455171,0.034795523,16.63179669,12.8306251,0.999649502,1.013050196,9.777406873,0.542125262,32.16149139,69.26909263,101.430584,8888.299247,4453.864581,4434.434667,20835.62338,20744.7283,41580.35169,1.00151504,18551.89314,2658.023985,2646.428397,1205.659399,1200.399729,5346.144528,2661.117954,2685.026574,18391.3457,9154.548661,9236.797036,4152.433424,4189.740659,97.41089121,97.34731674,89.36378279,89.3054602,0.596790481,0.08277847,0.182495288
1,20,0,0,0.771756546,0.771423993,37017.47906,37016.66265,147228.046,66781.51831,147103.1075,145987.9372,683390.0378,19330.43486,32272.67263,3.446493827,3.448275232,50.93553572,34.0919742,216.2056263,214.812588,1.393038293,0.750323187,0.839625899,0.213623157,0.316649957,442.0110438,188.3184082,31.93014111,0.578521361,0.033444959,0.000456973,0.034786472,16.63064205,12.82927629,1.000996919,1.011117417,-8.082500895,0.313933854,-26.53151853,40.07021517,13.53869664,8791.788915,4405.503928,4386.284987,20622.78263,20532.81607,41155.5987,1.00151504,18551.89314,2626.033499,2614.577469,1191.148758,1185.952391,5280.283996,2632.633952,2647.650044,18198.4724,9073.359755,9125.112642,4115.606755,4139.08147,97.1867158,97.05625068,89.05325938,88.93371275,0.596080163,0.08370971,0.184548321
1,20,0,0,0.771484431,0.772104469,37007.43943,37012.14863,146866.3682,66617.46402,146691.0867,145571.7739,681294.0897,19330.43486,31860.65189,3.421008368,3.438435512,51.11173049,33.75249773,216.605647,214.8215311,1.784115833,0.751711424,0.841337273,0.213669509,0.316926809,442.8100167,188.6917217,31.92854743,0.575730886,0.033324367,0.000453955,0.034662861,16.60944498,12.82422671,1.00217499,1.013522463,12.18064037,-1.028003498,39.87007533,-130.8393319,-90.96925659,8673.427988,4346.194096,4327.233893,20340.73139,20251.99527,40592.72666,1.00151504,18551.89314,2594.219027,2582.901787,1176.717957,1171.584543,5225.595416,2603.80032,2621.795096,17975.94536,8957.021841,9018.923517,4062.836765,4090.914893,96.74161537,96.69005121,88.73570407,88.68840713,0.596894425,0.084738672,0.186816794
